anchor,target,rating,score,context
retaining insert,snap post,1d,0.25,H01
retaining insert,support member,1b,0.25,H01
retaining insert,snug fitting,1d,0.25,H01
retaining insert,attachment shoulder,1b,0.25,H01
retaining insert,stud anchor,1d,0.25,H01
retaining insert,retaining wall,0,0.00,H01
retaining insert,insert row,0,0.00,H01
retaining insert,retaining information,0,0.00,H01
retaining insert,insertion sort,0,0.00,H01
retaining insert,insert query,0,0.00,H01
retaining insert,insert,2b,0.50,F01
retaining insert,base,1c,0.25,F01
retaining insert,threaded member,2a,0.50,F01
retaining insert,retention insert,2b,0.50,F01
retaining insert,retainer insert,4,1.00,F01
retaining insert,retainer slot,2b,0.50,F01
retaining insert,nut,1b,0.25,F01
retaining insert,retaining insert slot,2a,0.50,F01
retaining insert,retaining slot,2b,0.50,F01
retaining insert,retaining,2b,0.50,F01
retaining insert,retainer insert slot,2a,0.50,F01
retaining insert,threaded plate,1b,0.25,F01
retaining insert,retaining inserts,4,1.00,F01
retaining insert,retainer,2b,0.50,F01
retaining insert,retaining member,2a,0.50,F01
retaining insert,retainer trough,2a,0.50,F01
retaining insert,primary retaining member,2a,0.50,F01
retaining insert,circular retaining insert,2a,0.50,F01
retaining insert,retaining ring,2a,0.50,F01
retaining insert,extension,1d,0.25,F01
retaining insert,snug fitting relation,1b,0.25,F01
retaining insert,clipper,1b,0.25,F01
retaining insert,support member,1b,0.25,F01
retaining insert,wedged shaped,1c,0.25,F01
retaining insert,wall stone,0,0.00,F01
retaining insert,retaining wall,0,0.00,F01
retaining insert,texture wood,0,0.00,F01
retaining insert,retaining information,0,0.00,F01
retaining insert,maintain injection,0,0.00,F01
retaining insert,insert query,0,0.00,F01
cooled reaction,reaction,1c,0.25,C09
cooled reaction,resulting,1c,0.25,C09
cooled reaction,resulting reaction,1c,0.25,C09
cooled reaction,cooled reaction mixture,1b,0.25,C09
cooled reaction,ice bath reaction,3,0.75,C09
cooled reaction,exothermic reactions,3,0.75,C09
cooled reaction,standard enthalpy change is negative,2b,0.50,C09
cooled reaction,glucose water dissolution,2a,0.50,C09
cooled reaction,release heat,2b,0.50,C09
cooled reaction,cooling bath reaction,2a,0.50,C09
cooled reaction,replacement of weak bonds,2b,0.50,C09
cooled reaction,thermal energy,1d,0.25,C09
cooled reaction,mixing process,1c,0.25,C09
cooled reaction,entropy increase in the system,1a,0.25,C09
cooled reaction,heat transfer,1d,0.25,C09
cooled reaction,drinking water,0,0.00,C09
cooled reaction,cooled drink,0,0.00,C09
cooled reaction,ice tray,0,0.00,C09
cooled reaction,cooled mind,0,0.00,C09
cooled reaction,glucose consumption,0,0.00,C09
cooled reaction,cooled water,0,0.00,C09
starch component,grain,2b,0.50,A23
starch component,polymeric carbohydrate,2b,0.50,A23
starch component,starch grains,2b,0.50,A23
starch component,amylum,3,0.75,A23
starch component,wheat starch,2a,0.50,A23
starch component,polysaccharide produced green plants,2b,0.50,A23
starch component,amylose component,2a,0.50,A23
starch component,pure starch,3,0.75,A23
starch component,carbohydrate components,2b,0.50,A23
starch component,glycosidic bonds,1c,0.25,A23
starch component,low carbs diet,1d,0.25,A23
starch component,glucose units,1c,0.25,A23
starch component,nonstarch polysaccharides,1a,0.25,A23
starch component,carbohydrate food sources,1c,0.25,A23
starch component,different components,1d,0.25,A23
starch component,fun component,0,0.00,A23
starch component,tarch model,0,0.00,A23
starch component,joy component,0,0.00,A23
starch component,component of blood,0,0.00,A23
starch component,good component,0,0.00,A23
starch component,torch light,0,0.00,A23
starch component,starch,2b,0.50,D01
starch component,starch particles,3,0.75,D01
starch component,starch material,3,0.75,D01
starch component,component,2b,0.50,D01
starch component,thermoplastic component,1c,0.25,D01
starch component,thermoplastic starch,2b,0.50,D01
starch component,starches,2b,0.50,D01
starch component,mixture,1c,0.25,D01
starch component,starch core,2a,0.50,D01
starch component,starch element,3,0.75,D01
starch component,starch composition,3,0.75,D01
starch component,starch granules,2a,0.50,D01
starch component,amylose and amylopectin,2a,0.50,D01
starch component,amylose,2a,0.50,D01
starch component,starch ingredient,3,0.75,D01
starch component,amylopectin,2a,0.50,D01
starch component,pregelatinized starch,2a,0.50,D01
starch component,molecules,1c,0.25,D01
starch component,glycosidic bonds,1b,0.25,D01
starch component,struture,1c,0.25,D01
starch component,polysaccharide,1c,0.25,D01
starch component,fibres,1c,0.25,D01
starch component,carbohydrate,1c,0.25,D01
starch component,element,0,0.00,D01
starch component,mechanical component,0,0.00,D01
starch component,particle,0,0.00,D01
starch component,tool,0,0.00,D01
starch component,thermal,0,0.00,D01
starch component,hemorrhage,0,0.00,D01
starch component,starches component,4,1.00,D06
starch component,mixture,1c,0.25,D06
starch component,mixer,1c,0.25,D06
starch component,heat component,0,0.00,D06
starch component,starch,2b,0.50,D06
starch component,starch composition,2b,0.50,D06
starch component,starch material,3,0.75,D06
starch component,starches material,3,0.75,D06
starch component,heater,0,0.00,D06
starch component,starch heater,0,0.00,D06
starch component,component,2b,0.50,D06
starch component,starches composition,2b,0.50,D06
starch component,starch,2b,0.50,C09
starch component,protein,1d,0.25,C09
starch component,protein portion,1d,0.25,C09
starch component,hemicellulose,2a,0.50,C09
starch component,starch components,4,1.00,C09
starch component,materials,1c,0.25,C09
starch component,starch material,2b,0.50,C09
starch component,material starch,2b,0.50,C09
derived class,entity,1d,0.25,G06
derived class,class,2b,0.50,G06
derived class,entity class,2b,0.50,G06
derived class,derived,2b,0.50,G06
derived class,virtual class,2a,0.50,G06
derived class,new class,2a,0.50,G06
derived class,subclass,2a,0.50,G06
derived class,first level derived classes,2a,0.50,G06
derived class,obtain group,2a,0.50,G06
derived class,derived old classes,2a,0.50,G06
derived class,obtain group numbers,2a,0.50,G06
derived class,virtual image,1d,0.25,G06
derived class,virtual,1c,0.25,G06
derived class,mannual data,1d,0.25,G06
derived class,manual,1c,0.25,G06
derived class,non derived class,1a,0.25,G06
derived class,class teacher,0,0.00,G06
derived class,harmed groups,0,0.00,G06
derived class,old machine,0,0.00,G06
her2 targeted,fr targeting,0,0.00,A61
her2 targeted,cd targeted,2b,0.50,A61
her2 targeted,targeting,2b,0.50,A61
her2 targeted,radiation,1c,0.25,A61
her2 targeted,fr targeted,0,0.00,A61
her2 targeted,folate targeted,2b,0.50,A61
her2 targeted,targeted,2b,0.50,A61
her2 targeted,platinum targeted,2b,0.50,A61
her2 targeted,cd targeting,2b,0.50,A61
her2 targeted,cd fr targeted,0,0.00,A61
her2 targeted,cd fr targeting,0,0.00,A61
her2 targeted,cytotoxic,1c,0.25,A61
her2 targeted,receptor tyrosine protein kinase erbb 2,2b,0.50,A61
her2 targeted,her2 target,4,1.00,A61
her2 targeted,her2neu,2b,0.50,A61
her2 targeted,erythroblastic oncogene b,2a,0.50,A61
her2 targeted,cd340,2b,0.50,A61
her2 targeted,proto oncogene neu targeted,2a,0.50,A61
her2 targeted,proto oncogene ne,2b,0.50,A61
her2 targeted,protein in humans,1c,0.25,A61
her2 targeted,genes,1c,0.25,A61
her2 targeted,growth factor receptor,1c,0.25,A61
her2 targeted,trastuzumab,1c,0.25,A61
her2 targeted,receptor,1b,0.25,A61
her2 targeted,her name,0,0.00,A61
her2 targeted,chromosome targeting,0,0.00,A61
her2 targeted,her shoe,0,0.00,A61
her2 targeted,cell targeting protein,0,0.00,A61
her2 targeted,her place,0,0.00,A61
her2 targeted,target cell,0,0.00,A61
her2 targeted,chemotherapy,1c,0.25,A61
her2 targeted,chemotherapeutic,2b,0.50,A61
gasoline blend,refinery blend,2b,0.50,C10
gasoline blend,blending,2b,0.50,C10
gasoline blend,gasoline blending,4,1.00,C10
gasoline blend,fuel blending,2b,0.50,C10
gasoline blend,refinery gasoline blend,2a,0.50,C10
gasoline blend,refinery gasoline blending,2a,0.50,C10
gasoline blend,gasoline other blend,2b,0.50,C10
gasoline blend,blend,2b,0.50,C10
gasoline blend,fuel blend,2b,0.50,C10
gasoline blend,octane fraction blend,2b,0.50,C10
gasoline blend,petrol blend,3,0.75,C10
gasoline blend,gasoline mixture,2b,0.50,C10
gasoline blend,petroleum derived flammable liquid,2b,0.50,C10
gasoline blend,distillate fraction blend,2b,0.50,C10
gasoline blend,distillation of petroleum,2b,0.50,C10
gasoline blend,hydrocarbon blend,2b,0.50,C10
gasoline blend,barrel of crude oil,2b,0.50,C10
gasoline blend,refinery process,1d,0.25,C10
gasoline blend,combustion engines,1c,0.25,C10
gasoline blend,automobile fuel,1d,0.25,C10
gasoline blend,reciprocating engines,1c,0.25,C10
gasoline blend,oil blending,1c,0.25,C10
gasoline blend,massage oil,0,0.00,C10
gasoline blend,vegetable blend,0,0.00,C10
gasoline blend,composite blend,0,0.00,C10
gasoline blend,fruit blend,0,0.00,C10
gasoline blend,heterogeneous mixture,0,0.00,C10
gasoline blend,blender machine,0,0.00,C10
operator identification information,operator id,3,0.75,H04
operator identification information,information,1c,0.25,H04
operator identification information,operator configuration information,2c,0.50,H04
operator identification information,user information,1d,0.25,H04
operator identification information,operation id,1d,0.25,H04
operator identification information,session data,0,0.00,H04
operator identification information,session terminal configuration information,0,0.00,H04
operator identification information,information identification,0,0.00,H04
operator identification information,operator information,2b,0.50,H04
operator identification information,operator identification,2b,0.50,H04
operator identification information,session configuration information,1d,0.25,H04
operator identification information,operator session information,2a,0.50,H04
operator identification information,operator session configuration information,2a,0.50,H04
operator identification information,operator terminal session information,2a,0.50,H04
operator identification information,operation information,2b,0.50,H04
operator identification information,operator,1d,0.25,H04
operator identification information,availability information,0,0.00,H04
operator identification information,session information,1d,0.25,H04
operator identification information,operator terminal configuration information,2a,0.50,H04
operator identification information,include operator identification,2a,0.50,H04
operator identification information,mobile operator identification information,2c,0.50,H04
operator identification information,operator identifier input,2a,0.50,H04
operator identification information,operator id card,2a,0.50,H04
operator identification information,user identifying data,3,0.75,H04
operator identification information,operator of the image reading apparatus,2a,0.50,H04
operator identification information,operator identification data,3,0.75,H04
operator identification information,identifying the operator of the terminal,2a,0.50,H04
operator identification information,person identification code,2a,0.50,H04
operator identification information,object identification device,1d,0.25,H04
operator identification information,customer card number,1b,0.25,H04
operator identification information,video identification network,1d,0.25,H04
operator identification information,entering user identification,1b,0.25,H04
operator identification information,identification document,1d,0.25,H04
operator identification information,user identity code,1c,0.25,H04
operator identification information,addition operator,0,0.00,H04
operator identification information,ternary operator,0,0.00,H04
operator identification information,multiplication operator,0,0.00,H04
operator identification information,risk identification,0,0.00,H04
operator identification information,division operator,0,0.00,H04
operator identification information,land information,0,0.00,H04
salina,yes,0,0.00,A61
salina,dunaliella salina,0,0.00,A61
salina,springtail,3,0.75,A61
salina,salina banksi,2a,0.50,A61
salina,paronellidae,3,0.75,A61
salina,salina beta,2a,0.50,A61
salina,salina celebensis,2a,0.50,A61
salina,collembola,1c,0.25,A61
salina,animalia,1c,0.25,A61
salina,entognatha,1c,0.25,A61
salina,arthropoda,1c,0.25,A61
salina,insect,1c,0.25,A61
salina,saliva,0,0.00,A61
salina,human,0,0.00,A61
salina,spit,0,0.00,A61
salina,fish,0,0.00,A61
salina,fluid,0,0.00,A61
salina,snake,0,0.00,A61
use balance,position purpose balance,1c,0.25,A63
use balance,particle,0,0.00,A63
use balance,electron,0,0.00,A63
use balance,beam particle,0,0.00,A63
use balance,beam electron,0,0.00,A63
use balance,balance,2b,0.50,A63
use balance,purpose balance,2b,0.50,A63
use balance,function balance,2b,0.50,A63
use balance,beam balance,2b,0.50,A63
use balance,using balance,4,1.00,A63
use balance,digital balance,2b,0.50,A63
use balance,weighing balance,2b,0.50,A63
use balance,electronic balance,2b,0.50,A63
use balance,balance weight,2b,0.50,A63
use balance,weight balance,2b,0.50,A63
use balance,balancing nature,2b,0.50,A63
use balance,measure mass,1c,0.25,A63
use balance,optimal weight,1b,0.25,A63
use balance,lever class,1c,0.25,A63
use balance,use pivoting,1c,0.25,A63
use balance,fulcrum and load,1c,0.25,A63
use balance,using hinge portion,1b,0.25,A63
use balance,saving account balance,0,0.00,A63
use balance,use and throw,0,0.00,A63
use balance,fd balance,0,0.00,A63
use balance,uses of water,0,0.00,A63
use balance,balance in wallet,0,0.00,A63
use balance,balance sheet,0,0.00,A63
battery heater,battery control,2b,0.50,H01
battery heater,battery management,2b,0.50,H01
battery heater,temperature control,2b,0.50,H01
battery heater,temperature management,2b,0.50,H01
battery heater,control,1c,0.25,H01
battery heater,heating,2b,0.50,H01
battery heater,cooling,1a,0.25,H01
battery heater,battery operated heater,3,0.75,H01
battery heater,dc battery heater,2a,0.50,H01
battery heater,heating element,2b,0.50,H01
battery heater,power storage source,2b,0.50,H01
battery heater,portable heater,3,0.75,H01
battery heater,thermal power source,2c,0.50,H01
battery heater,solar operated heating unit,2a,0.50,H01
battery heater,heat trace system,2b,0.50,H01
battery heater,heating purpose,1b,0.25,H01
battery heater,vehicle battery,1b,0.25,H01
battery heater,room temperature,1d,0.25,H01
battery heater,electricity supply,1c,0.25,H01
battery heater,battery cooler,1a,0.25,H01
battery heater,house current,1d,0.25,H01
battery heater,battery scooter,0,0.00,H01
battery heater,heater wire,0,0.00,H01
battery heater,reverse osmosis,0,0.00,H01
battery heater,room heater,0,0.00,H01
battery heater,water purification,0,0.00,H01
battery heater,water heater,0,0.00,H01
faucet assembly,faucet,3,0.75,A22
faucet assembly,tap assembly,3,0.75,A22
faucet assembly,spigot assembly,2b,0.50,A22
faucet assembly,water tap,2a,0.50,A22
faucet assembly,kitchen faucet,2a,0.50,A22
faucet assembly,wall hydrant,2b,0.50,A22
faucet assembly,tap fittings,2b,0.50,A22
faucet assembly,controlling the release of a liquid,1c,0.25,A22
faucet assembly,tap spout,1b,0.25,A22
faucet assembly,water supply,1c,0.25,A22
faucet assembly,water control,1d,0.25,A22
faucet assembly,flow control,1c,0.25,A22
faucet assembly,school assembly,0,0.00,A22
faucet assembly,surgical assembly,0,0.00,A22
faucet assembly,state legislative assembly,0,0.00,A22
faucet assembly,printhead assembly,0,0.00,A22
faucet assembly,constituent assembly,0,0.00,A22
faucet assembly,tap inputs,0,0.00,A22
faucet assembly,machine,2b,0.50,G05
faucet assembly,machine assembly,2b,0.50,G05
faucet assembly,dispenser,1b,0.25,G05
faucet assembly,valve,1b,0.25,G05
faucet assembly,dispensing assembly,2c,0.50,G05
faucet assembly,control assembly,2b,0.50,G05
faucet assembly,assembly,2b,0.50,G05
faucet assembly,handle assembly,2b,0.50,G05
faucet assembly,mixing faucet,2a,0.50,G05
faucet assembly,mount faucet,2a,0.50,G05
faucet assembly,faucet,3,0.75,A47
faucet assembly,faucet outlet,2a,0.50,A47
faucet assembly,drain assembly,1c,0.25,A47
